CVE;Commit;Parent;File;Modified Lines
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/jfs/file.c;160-160
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/ramfs/file-mmu.c;41-41
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/ramfs/file-nommu.c;46-46
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/reiserfs/file.c;251-251
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/splice.c;35-35
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/splice.c;1055-1055
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/ubifs/file.c;1588-1588
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/xfs/xfs_file.c;345-385
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/xfs/xfs_file.c;1445-1445
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;fs/xfs/xfs_trace.h;1063-1063
CVE-2014-7822;8d0207652cbe27d1f962050737848e5ad4671958;62a8067a7f35dba2de501c9cb00e4cf36da90bc0;include/linux/fs.h;2437-2437
CVE-2014-7825;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;316-316
CVE-2014-7825;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;363-363
CVE-2014-7825;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;570-570
CVE-2014-7825;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;644-644
CVE-2014-7826;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;316-316
CVE-2014-7826;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;363-363
CVE-2014-7826;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;570-570
CVE-2014-7826;086ba77a6db00ed858ff07451bedee197df868c9;4fc409048d5afb1ad853f294b4262ecf2c980a49;kernel/trace/trace_syscalls.c;644-644
CVE-2014-7841;e40607cbe270a9e8360907cb1e62ddf0736e4864;5748eb8f8e989a9da1ac7c96dc73d68cbdedf7df;net/sctp/sm_make_chunk.c;2612-2612
CVE-2014-7842;a2b9e6c1a35afcc0973acb72e591c714e78885ff;1f755a827538226fff38aad128c4a6836bd89b48;arch/x86/kvm/x86.c;5003-5003
CVE-2014-7970;0d0826019e529f21c84687521d03f60cd241ca7d;c798360cd1438090d51eeaa8e67985da11362eba;fs/namespace.c;2823-2823
CVE-2014-7970;0d0826019e52;c798360cd1438090d51eeaa8e67985da11362eba;fs/namespace.c;2823-2823
CVE-2014-7975;a1480dcc3c70;bfe01a5ba2490f299e1d2d5508cbbbadd897bbe9;fs/namespace.c;1359-1359
CVE-2014-8133;41bdc78544b8a93a9c6814b8bbbfef966272abbe;f0905c5a32ce6e9b743b4d9c70e53d1ce447852d;arch/x86/kernel/tls.c;30-30
CVE-2014-8133;41bdc78544b8a93a9c6814b8bbbfef966272abbe;f0905c5a32ce6e9b743b4d9c70e53d1ce447852d;arch/x86/kernel/tls.c;69-69
CVE-2014-8133;41bdc78544b8a93a9c6814b8bbbfef966272abbe;f0905c5a32ce6e9b743b4d9c70e53d1ce447852d;arch/x86/kernel/tls.c;195-195
CVE-2014-8133;41bdc78544b8a93a9c6814b8bbbfef966272abbe;f0905c5a32ce6e9b743b4d9c70e53d1ce447852d;arch/x86/kernel/tls.c;208-208
CVE-2014-8134;29fa6825463c;e08e833616f7eefebdacfd1d743d80ff3c3b2585;arch/x86/kernel/kvm.c;286-286
CVE-2014-8134;29fa6825463c;e08e833616f7eefebdacfd1d743d80ff3c3b2585;arch/x86/kernel/kvmclock.c;264-264
CVE-2014-8159;8494057ab5e4;e42391cd048809d903291d07f86ed3934ce138e9;drivers/infiniband/core/umem.c;102-102
CVE-2014-8160;db29a9508a9246e77087c5531e45b2c88ec6988b;9363dc4b599949bde338cdaba1cf7cac243e4e97;net/netfilter/nf_conntrack_proto_generic.c;17-17
CVE-2014-8160;db29a9508a9246e77087c5531e45b2c88ec6988b;9363dc4b599949bde338cdaba1cf7cac243e4e97;net/netfilter/nf_conntrack_proto_generic.c;70-70
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/file_table.c;39-40
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/file_table.c;137-137
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/file_table.c;307-307
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/file_table.c;336-336
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/file_table.c;348-348
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/file_table.c;353-470
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/file_table.c;486-486
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/internal.h;76-78
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/open.c;688-688
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/open.c;727-727
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/super.c;143-145
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/super.c;175-183
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;fs/super.c;725-725
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;include/linux/fs.h;767-772
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;include/linux/fs.h;786-788
CVE-2014-8172;eee5cc2702929fd41cce28058dc6d6717f723f87;8b61e74ffc6310e1d35a9b51c8463093851f8bcf;include/linux/fs.h;1267-1271
CVE-2014-8173;ee53664bda169f519ce3c6a22d378f0b946c8178;4203d0eb3acc459d1e7737193b5684e71185dca7;include/asm-generic/pgtable.h;602-606
CVE-2014-8369;3d32e4dbe71374a6780eaf51d719d76f9a9bf22f;3f6f1480d86bf9fc16c160d803ab1d006e3058d5;virt/kvm/iommu.c;46-46
CVE-2014-8369;3d32e4dbe71374a6780eaf51d719d76f9a9bf22f;3f6f1480d86bf9fc16c160d803ab1d006e3058d5;virt/kvm/iommu.c;52-52
CVE-2014-8369;3d32e4dbe71374a6780eaf51d719d76f9a9bf22f;3f6f1480d86bf9fc16c160d803ab1d006e3058d5;virt/kvm/iommu.c;122-122
CVE-2014-8369;3d32e4dbe71374a6780eaf51d719d76f9a9bf22f;3f6f1480d86bf9fc16c160d803ab1d006e3058d5;virt/kvm/iommu.c;134-134
CVE-2014-8480;63ea0a49ae0b;cdef511985374dd042a40bb32c1c346c2662c9dc;arch/x86/kvm/emulate.c;3794-3795
CVE-2014-8480;3f6f1480d86bf9fc16c160d803ab1d006e3058d5;13e457e0eebf0a0c82c38ceb890d93eb826d62a6;arch/x86/kvm/emulate.c;3810-3810
CVE-2014-8480;3f6f1480d86bf9fc16c160d803ab1d006e3058d5;13e457e0eebf0a0c82c38ceb890d93eb826d62a6;arch/x86/kvm/emulate.c;4027-4030
CVE-2014-8480;3f6f1480d86b;13e457e0eebf0a0c82c38ceb890d93eb826d62a6;arch/x86/kvm/emulate.c;3810-3810
CVE-2014-8480;3f6f1480d86b;13e457e0eebf0a0c82c38ceb890d93eb826d62a6;arch/x86/kvm/emulate.c;4027-4030
CVE-2014-8481;a430c9166312e1aa3d80bce32374233bdbfeba32;08da44aedba0f493e10695fa334348a7a4f72eb3;arch/x86/kvm/emulate.c;4583-4583
CVE-2014-8481;a430c9166312e1aa3d80bce32374233bdbfeba32;08da44aedba0f493e10695fa334348a7a4f72eb3;arch/x86/kvm/emulate.c;4587-4587
CVE-2014-8481;a430c9166312;08da44aedba0f493e10695fa334348a7a4f72eb3;arch/x86/kvm/emulate.c;4583-4583
CVE-2014-8481;a430c9166312;08da44aedba0f493e10695fa334348a7a4f72eb3;arch/x86/kvm/emulate.c;4587-4587
CVE-2014-8559;ca5358ef75fc69fee5322a38a340f5739d997c10;946e51f2bf37f1656916eb75bd0742ba33983c28;fs/dcache.c;498-498
CVE-2014-8559;ca5358ef75fc69fee5322a38a340f5739d997c10;946e51f2bf37f1656916eb75bd0742ba33983c28;fs/dcache.c;1084-1084
CVE-2014-8559;ca5358ef75fc69fee5322a38a340f5739d997c10;946e51f2bf37f1656916eb75bd0742ba33983c28;fs/dcache.c;1088-1088
CVE-2014-8559;ca5358ef75fc69fee5322a38a340f5739d997c10;946e51f2bf37f1656916eb75bd0742ba33983c28;fs/dcache.c;1092-1110
CVE-2014-8559;ca5358ef75fc69fee5322a38a340f5739d997c10;946e51f2bf37f1656916eb75bd0742ba33983c28;fs/dcache.c;1120-1120
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;arch/powerpc/platforms/cell/spufs/inode.c;167-167
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;drivers/staging/lustre/lustre/llite/dcache.c;261-261
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;drivers/staging/lustre/lustre/llite/llite_lib.c;714-714
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;drivers/staging/lustre/lustre/llite/namei.c;170-170
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;drivers/staging/lustre/lustre/llite/namei.c;177-177
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;drivers/staging/lustre/lustre/llite/namei.c;365-365
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;drivers/staging/lustre/lustre/llite/namei.c;956-956
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/affs/amigaffs.c;128-128
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/autofs4/expire.c;88-88
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/autofs4/expire.c;102-102
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/autofs4/expire.c;108-108
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/autofs4/expire.c;158-158
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/autofs4/expire.c;164-164
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/autofs4/expire.c;492-492
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/autofs4/root.c;690-690
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/ceph/dir.c;114-114
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/ceph/dir.c;150-150
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/ceph/dir.c;154-154
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/ceph/dir.c;177-177
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/ceph/inode.c;1402-1402
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/cifs/inode.c;898-898
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/coda/cache.c;95-95
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;47-47
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;62-62
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;255-255
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;262-262
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;274-274
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;314-314
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;339-339
CVE-2014-8559;946e51f2bf37f1656916eb75bd0742ba33983c28;a7400222e3eb7d5ce3820d2234905bbeafabd171;fs/dcache.c;499-499
